3.8268,2.9374
1.8257,2.2393
2.9226,-2.8583
3.9262,3.8282
2.8,-0.091334
5.2627,4.9223
0.54252,-1.734
2.8677,4.5081
1.6846,-3.1547
0.23162,-1.5317
0.32369,-2.0215
3.9296,5.451
4.0427,4.4123
-1.8661,-3.2622
0.82484,2.7867
2.8014,-0.91537
4.0547,3.5506
1.2085,2.8363
1.8203,-1.5536
3.571,5.9058
-2.176,-1.5414
-3.0941,0.4639
1.6422,-3.1026
0.76571,-3.6736
4.7198,4.1209
2.3074,-3.6532
2.9079,2.0673
-4.2435,-2.0386
-1.8125,-3.288
3.4656,4.1908
-3.4957,-2.1243
-1.0291,-5.4087
2.9704,4.4401
3.2307,-0.82604
-0.44184,-0.21683
0.043046,-5.1309
-0.59955,-0.36562
-0.066464,2.8325
4.412,3.9005
2.3404,4.6034
-2.3933,-1.8876
0.12903,-2.5145
0.99214,-3.2873
-1.648,2.4785
-3.611,-2.1988
0.15482,1.9773
-0.75798,-4.2394
4.5196,-1.8499
-1.0361,1.9572
2.0489,-3.7203
-2.0093,0.83875
0.016145,-2.0784
5.6048,4.6549
-2.0542,-1.9933
3.6367,3.9513
-3.114,0.25083
3.2118,2.4406
-1.1831,-0.064635
-3.1308,1.2191
-1.5373,0.47197
3.7573,3.3344
3.6112,2.2032
-1.8003,1.6161
3.7069,2.6928
2.7683,5.021
-0.4411,-3.5895
-1.624,2.6259
6.3401,5.4846
4.9405,4.5189
-1.1497,-1.6108
-4.8596,-1.9533
4.5408,5.8115
-2.6189,-0.52756
1.7206,-2.7947
5.2674,1.9161
0.3322,-2.2889
3.4575,-2.4458
3.8231,-2.5811
4.024,1.9488
-0.17786,-1.052
3.975,0.5718
-1.9472,1.4619
0.53584,2.3905
-4.5984,-0.64493
0.61745,-2.83
-1.2061,1.0518
-2.7808,2.1361
-3.3185,-1.9836
-4.4009,-2.8979
3.906,-2.6645
1.3931,2.0289
4.7294,3.4712
-2.171,-2.0077
-2.5312,-3.9699
5.8142,3.5055
3.7252,2.7212
5.1538,6.6434
2.8283,0.65426
2.6869,-2.5913
2.3554,-0.78647
4.9623,2.4288
-9.5693,-1.5687
-3.6531,-3.4147
-3.3612,-5.8338
-1.621,-0.5897
2.1241,-0.92989
4.4847,4.9027
-1.5344,-4.1956
4.3926,3.1144
3.4256,3.1747
4.762,6.7402
-3.7358,-3.061
4.1893,2.1686
0.37338,2.1056
1.0204,2.4738
4.2909,3.0811
-2.1297,1.0489
-1.4649,-0.35072
5.1112,8.0054
3.0848,2.9119
4.4308,3.5127
5.235,4.9372
4.3759,4.0576
0.46868,2.0479
0.29093,3.0977
4.3043,2.6452
1.0403,2.5687
3.9724,5.6088
2.59,-5.0855
0.21446,-1.8006
3.4077,3.2813
0.246,-0.55624
4.6763,5.3675
4.1216,2.5667
-3.434,1.3968
3.6358,0.36183
3.7013,7.1109
2.436,-3.2841
-2.0554,1.4439
0.15904,3.985
-0.55782,-1.2234
6.084,4.5521
4.498,5.0684
2.8019,-0.0098164
3.9577,4.2935
0.13025,-2.3663
3.471,3.4118
3.4217,3.7215
-1.5477,-3.7092
0.028159,0.65148
2.4978,-1.3142
4.1339,5.3989
3.1952,5.0998
5.5147,3.3478
2.2469,2.4694
3.7028,4.9057
4.7521,4.2995
4.6506,4.2203
2.1635,2.2282
2.0897,3.7038
0.0082737,2.6038
-3.3763,-1.0342
0.23831,3.8251
4.5498,4.579
2.6799,-1.6434
1.9131,4.4937
1.0212,-2.3521
4.1151,2.3086
4.1031,6.3122
-4.5961,-3.4266
4.0745,1.6098
1.7979,-2.1727
3.0194,2.6167
3.4799,6.1147
-0.38384,-2.3463
-4.6036,0.7395
-2.1607,-0.030855
3.192,-0.89198
4.1508,2.4908
-1.4244,0.082515
0.030982,3.1142
0.76387,-2.2017
4.2788,7.0878
3.7795,5.8626
5.6069,3.0591
0.94455,-3.653
-1.5026,-5.2948
0.49355,1.1226
3.9983,0.47861
2.727,4.5297
0.39122,0.28218
4.8233,5.5077
3.2526,-1.037
2.051,3.8801
4.4124,6.0172
1.7318,-3.0789
3.8123,3.7057
-0.64051,-1.4931
0.35925,0.92252
-0.12978,3.3994
4.4351,4.1423
4.3521,2.9907
-4.0509,0.77391
5.1051,2.5842
3.3233,1.6855
5.0574,6.6636
-1.3663,-3.6369
0.24196,-0.85824
5.3234,6.3249
6.5709,3.0286
5.1881,2.2862
-2.7711,-1.7685
-2.7316,-0.40372
2.4866,-1.8644
-0.66908,-4.8173
0.20084,2.9726
-0.90244,-1.9789
4.1871,5.207
-1.2203,-3.8546
-3.879,-2.4495
0.23646,-3.7757
3.4553,-2.7142
3.0138,4.2545
-1.1186,-2.0792
5.5458,5.0732
4.3583,3.9855
-0.015573,-0.94976
-1.5685,-0.9562
3.5294,2.454
4.4394,-2.5388
-2.6991,1.493
0.58728,-2.8531
3.1034,-3.1855
5.6568,3.4631
3.8437,1.6294
0.078573,1.2885
-1.7325,-1.6802
1.1561,-1.336
1.6708,3.4539
-0.73756,0.81975
4.663,4.5022
4.2169,1.5127
-2.1501,-1.6676
3.453,3.1513
-2.1914,2.1513
-5.75,-2.7381
2.5273,-2.8363
0.18627,2.1842
3.4911,3.1968
5.7142,3.962
0.51188,0.66121
2.9512,4.4409
4.2138,0.21101
4.5051,3.1663
2.8915,-0.81351
4.6672,6.2467
-2.4999,-2.1191
3.3964,6.1983
3.1234,0.20838
-2.9135,-2.9831
1.295,-2.1435
-1.3792,-1.7534
-0.88939,-0.53044
4.5317,2.5569
0.058493,-2.5043
0.69049,4.4344
4.201,3.3006
0.55569,-0.9599
-0.94963,0.45497
4.4648,1.7999
1.2014,-2.5334
3.2807,3.7595
2.3344,3.7237
-2.8834,-3.4508
1.6482,-2.1203
4.0864,5.9855
2.3496,2.7917
-2.6399,1.9109
-2.2312,1.3807
2.1307,2.0143
5.077,3.6927
-1.8079,1.5185
-0.6313,-5.1039
4.9454,3.7816
3.7735,-2.6897
4.2825,2.1515
4.089,5.2895
-0.13416,-1.3805
2.8805,0.031264
5.12,2.9772
4.5638,4.3529
-1.0492,-2.8412
-1.8094,0.7978
2.1916,2.6903
3.3899,-1.2294
-3.1181,-2.1432
3.2381,3.8855
-0.012774,0.81973
4.9703,5.131
3.7661,-0.84491
5.6574,7.1102
3.5398,3.028
-1.4154,2.5465
2.3033,4.9274
-1.4169,1.1664
-1.408,2.9588
2.69,6.0779
3.2644,5.7938
4.4051,1.7753
4.8138,1.8184
1.571,6.1015
2.6212,3.3949
-1.5933,0.93173
-0.70326,-0.54809
-1.4676,-2.2184
4.2559,1.8998
3.5667,4.957
5.2585,0.88504
3.2179,4.8862
3.2441,-1.5162
3.7618,1.2255
3.1296,-0.64038
-0.381,-2.3869
3.4953,3.6036
4.8363,3.8774
-0.47513,-2.9374
0.035453,-1.856
4.6234,1.2951
3.1916,4.0924
0.1237,-4.2056
-0.37428,-2.7604
-1.2932,2.8229
-2.8506,0.01768
2.8899,5.0789
4.9022,5.9862
2.3339,6.1304
4.6601,3.2372
0.13081,0.81425
-3.3713,-5.4793
2.9643,3.5935
1.0795,2.0396
-0.40297,0.3691
3.6922,4.3962
-0.89562,-2.7723
3.3898,5.0329
1.8785,4.2735
3.1295,4.1924
-1.5736,-0.5743
4.8155,3.666
0.11192,1.9882
3.5054,-1.8653
0.9058,-1.0534
-1.7356,-1.2158
-1.1915,-1.6998
4.2882,3.3585
-1.9647,1.4021
-2.1327,-0.028297
0.44535,4.3188
-1.0834,-3.4693
4.3768,5.0196
5.6532,4.2633
0.55955,-1.973
4.1713,4.1522
-4.3701,-2.6928
-0.65028,-2.0605
3.7738,5.9775
0.62403,1.9574
1.6323,3.1763
2.846,4.2841
0.81584,2.1244
6.4788,3.086
3.4322,4.3964
0.043865,-1.9008
3.1247,4.1833
2.5848,4.9884
-1.9754,-1.4639
-0.10111,-2.0939
2.978,1.6821
3.9376,2.9509
-1.2971,-1.7541
3.6722,6.0528
3.9184,3.9253
3.7459,2.2868
4.5494,2.4385
5.9481,4.8295
-3.4994,-3.7215
1.7207,3.4175
3.7947,5.6814
-1.1412,3.5488
-1.7154,-3.5229
2.0397,-0.039616
-1.042,-3.8677
0.053932,-3.3767
-1.572,1.4795
-2.5815,0.98127
4.7369,5.2233
3.3374,4.9517
3.2088,4.6279
2.7988,4.3127
-2.1822,-1.2703
4.6908,4.6467
-2.1229,1.1476
-1.9309,-1.898
1.1062,1.0004
4.1441,5.3681
3.0967,-2.3236
0.76511,2.4276
-0.52154,-0.76876
-1.1502,-1.1901
1.0317,-2.6378
1.0205,-0.040764
-4.2966,-3.4332
4.3376,6.8044
1.8992,3.913
3.5402,3.2761
-1.2783,-1.1004
1.623,3.4242
1.0368,-3.4474
6.5819,5.7004
-0.88595,-2.39
0.9326,2.205
3.9615,5.6059
2.1773,0.35557
-0.46726,-3.0702
-0.9086,-2.2654
-3.1649,-2.8573
-1.446,-0.16098
0.69691,-1.3456
3.577,3.7066
2.8483,5.0866
4.462,6.2003
4.1054,5.1315
4.4132,3.3292
5.1802,5.5549
-0.80079,-2.9036
6.1449,3.108
6.1,4.5258
-2.4715,-1.6707
5.3212,1.8773
4.7925,4.3254
1.7516,-0.67737
2.5504,-0.31299
-0.14292,-1.8181
5.2042,1.9602
3.1455,3.265
0.81365,1.7224
5.239,4.3288
1.2481,4.0049
4.1445,-1.0697
2.1238,2.6013
0.88054,3.9014
1.1798,-2.6978
2.4845,4.2868
0.66063,1.1287
4.6708,-1.7163
2.5654,2.5379
2.9163,2.849
-1.0994,2.0885
-0.47185,-1.3395
1.3616,-2.721
4.2569,4.0006
4.9662,4.1671
-0.4387,2.3053
-0.88927,1.3001
-1.6216,-3.4045
-1.6542,-3.3879
-4.1327,0.96746
4.5568,2.3126
3.2985,6.4775
0.54748,2.1096
-0.61935,1.3604
-3.7288,0.38626
-1.5207,0.41688
3.2152,3.8899
-2.8952,0.35171
-0.005882,-2.4192
4.3855,5.1172
1.9243,-3.8328
0.99489,3.3653
4.2614,6.0567
1.8876,5.0653
4.3746,3.147
0.32572,2.764
2.8007,-2.541
2.0721,-1.3777
-0.022212,1.0322
0.11969,-2.1979
2.546,0.74025
3.6966,2.3932
3.8244,6.0437
4.6216,6.5967
3.9042,-2.1123
0.92234,3.6347
-0.29996,0.8135
1.2434,1.8431
-2.3808,1.5904
4.1193,5.5184
1.3781,4.1335
-0.40038,0.97431
2.2547,3.6046
-3.3161,0.55216
1.0579,2.8179
-1.4684,1.2811
2.1554,5.856
4.4598,3.5154
-1.3511,-1.5956
-1.3881,-1.8752
5.518,2.3638
0.83397,-3.5857
2.8121,-0.20562
2.7269,2.6156
3.6659,-0.79598
3.4487,3.7283
3.1386,4.4393
-4.9086,-0.73068
1.1004,2.8801
4.3598,4.6989
-2.0117,0.51628
-0.60567,-3.5246
-0.26156,-1.5013
2.402,0.022667
0.63859,-1.2156
1.9362,3.6816
-2.1976,0.23629
3.5247,5.457
-2.0786,0.57522
-1.8575,-2.141
0.064453,-2.0076
3.6186,4.4241
-2.1717,-2.1079
1.6079,4.215
-1.3044,-2.2135
3.5963,2.1443
-1.4864,-0.33134
3.3036,-0.52094
-0.21278,0.59641
5.9428,3.8442
4.9207,3.0036
1.082,0.10127
5.2807,2.2793
1.9049,-0.9774
-1.6471,-2.0767
-1.7481,-1.8737
2.5551,0.55911
4.298,2.7547
2.4302,3.1947
-3.7123,-3.4608
0.21551,3.5275
-2.1704,-0.3512
2.1423,-1.4223
4.2337,5.3031
4.6927,4.4299
-1.0255,-2.183
-0.76086,1.9043
0.74148,2.8662
3.3871,4.0785
3.9507,2.0644
4.1307,2.9721
5.9446,4.6787
5.8099,4.4508
3.6304,4.7863
2.1845,0.54206
3.5741,4.6809
5.45,4.7167
-0.41453,1.2138
1.1279,-1.1936
-0.14371,-1.9651
-4.1964,-3.6715
-3.1263,-2.3013
5.5768,5.2713
4.7536,3.0838
0.64428,2.1789
3.2164,2.9107
2.41,1.7753
-1.3219,-0.45917
-0.61068,-2.0653
3.1192,2.4307
-1.3233,2.2685
6.1575,5.2542
-4.5998,-1.2538
-0.28494,0.54591
-0.53553,-3.5488
4.0595,-2.8688
4.2009,4.6621
3.9745,0.54069
-1.9484,1.616
-4.2917,-2.5109
3.361,-1.0064
5.978,4.6984
2.4676,7.6283
2.2711,3.2449
-0.96163,-2.7197
3.036,-1.8205
0.20299,-1.3188
3.032,-2.0818
2.7009,-0.80858
4.0909,4.717
2.5614,1.9736
4.7741,4.4662
4.4961,5.3659
5.0429,6.8001
1.8582,-0.45036
3.362,3.8822
0.87647,3.4846
3.4156,3.6241
2.459,2.7346
4.2837,3.6178
2.0582,-3.4992
3.8983,6.296
3.8976,-1.1362
5.3425,3.9362
5.0091,2.0613
-1.6669,-0.072579
3.9722,-1.8964
0.54726,-0.15538
3.4969,-1.8246
-0.65498,-3.0701
-0.43948,0.90636
-1.9653,1.0795
3.8456,4.5425
3.955,5.2475
3.961,3.4484
-2.1111,-2.2425
4.2424,3.0407
1.2792,-0.047284
-5.0195,-2.7466
0.36084,1.6936
1.95,-2.8376
4.2773,5.8759
1.2909,1.0363
2.1773,5.3458
-3.4636,-1.8402
-2.1358,-1.7394
3.5761,1.9566
3.7502,4.0694
2.9349,3.7775
0.091419,-3.6317
4.1439,2.8592
3.0284,5.9767
3.0673,3.8152
3.2773,3.1627
5.2416,2.8787
5.6811,2.2311
4.7696,4.1011
3.1484,-2.9328
2.9591,3.03
3.3875,-2.2942
0.91083,3.0204
4.711,6.029
-3.0822,-3.3759
-1.603,-1.5793
1.6338,-2.9851
-0.96969,1.5848
4.3336,6.1701
3.3486,-1.2091
5.2315,3.7892
-2.8361,-1.7912
0.58031,0.77005
4.6135,1.7287
3.7259,3.9038
1.1576,-2.9351
4.2056,2.2655
2.5397,2.7964
4.4772,1.847
-2.3725,-1.6952
-0.47533,-1.991
3.1443,-0.66137
2.9341,3.8174
4.2246,5.4414
-0.16826,0.54646
0.56059,-3.5697
2.4596,2.787
5.1622,2.8929
4.0433,3.7933
0.28926,2.3593
4.1505,6.9338
-1.2929,-1.5713
1.7057,0.90167
3.0383,3.2414
2.2753,-2.9727
4.0619,0.67072
3.3034,2.1689
4.5121,6.4249
-1.1247,-1.9068
-0.96309,-1.7488
3.5979,5.6825
-0.30246,-2.898
-3.8953,0.91215
2.0979,3.4789
2.6063,6.7587
4.541,4.6429
6.7131,7.6245
-3.8058,-2.0387
0.24107,1.9669
-3.3922,-3.5592
2.6036,-4.5976
-2.3964,-1.485
4.2173,4.952
3.5952,3.619
3.872,2.6538
-1.4278,0.21943
1.1977,4.8499
-0.47504,-2.3822
2.8278,1.3319
-2.1192,-2.1012
1.5681,4.726
-2.0223,0.92209
-2.1636,-3.3835
0.38613,-3.1316
1.3507,-2.7359
4.3086,2.6063
-0.6017,-3.0374
-0.15985,-0.42541
1.3653,3.3394
5.541,-2.0243
-2.3492,-1.2011
1.5011,-2.8117
5.3669,1.9323
2.4678,3.118
-0.65777,-2.551
-2.275,-2.7622
0.3172,-2.9126
4.7787,4.3852
4.5335,6.0403
5.269,5.2146
1.8641,3.0083
3.7121,5.8356
2.2683,2.1268
1.7537,-2.7241
0.88947,1.7236
4.7233,-0.11492
0.038845,2.1795
-5.2324,-1.0785
0.80246,3.2762
0.496,2.8294
4.7668,-1.403
0.62019,1.3169
1.3306,3.3054
4.4712,2.8074
5.2709,3.8879
4.0483,0.36046
4.7957,3.819
-3.646,-1.2152
2.1846,3.8288
2.713,-1.8435
-0.75075,-1.7976
2.5146,4.2844
4.0873,7.0916
3.7132,5.0811
1.1423,2.1282
-4.5668,-3.4999
-1.7799,0.1235
1.1147,1.7318
5.2184,2.3391
5.3323,5.2868
-1.6689,0.40717
1.0121,2.6068
4.6653,3.7246
2.7502,2.7941
-2.254,1.138
3.0881,5.5003
3.9946,1.2239
4.5132,0.26495
3.4794,1.8554
6.7132,6.1215
4.6148,5.1705
4.6897,4.4869
3.2558,4.8046
3.8324,1.8793
0.28469,-0.40512
3.8161,6.3426
-1.4994,-1.2475
3.6531,4.1889
3.8904,-0.2373
-2.2921,-3.1595
4.1807,-1.7125
-3.4548,-2.4302
2.0872,1.8829
4.5801,4.6465
-1.6426,0.63976
-2.5137,-0.19143
5.1201,4.149
-0.9007,-3.006
4.9321,-2.3867
-1.0361,1.5287
5.2618,6.9631
-0.83862,-1.8362
2.0663,4.6557
4.3816,4.5372
4.6146,1.9496
0.16232,-3.8841
3.4077,-1.577
0.7707,-1.7113
0.062745,-3.9595
3.1075,-1.3787
0.23328,1.1048
0.3475,-2.2326
4.5151,2.9457
-1.8881,-0.37564
1.1932,3.3515
-3.6645,-2.3452
0.71303,3.7472
5.9265,5.6078
-1.6663,0.71366
2.6251,1.7138
0.37417,2.9643
-1.412,4.1523
-2.8666,-1.8216
3.01,0.61592
0.52338,2.9288
-1.7003,0.32804
-2.1398,0.99577
0.33233,2.8828
3.6537,4.1327
-1.9163,-2.5159
4.2788,3.1836
3.2567,4.5306
4.1799,4.59
-1.3192,-0.90939
4.0045,2.2386
0.29978,-0.53953
0.97999,-4.3203
2.809,-2.6055
2.205,2.5274
4.235,3.4493
4.7786,2.5235
4.2557,-1.3422
-0.59887,-5.395
-1.4562,-0.68962
3.3419,5.3837
3.3837,4.1771
-0.19703,2.6315
-1.9069,2.0272
-2.2269,-0.44935
3.2795,2.5557
-0.34097,4.719
-3.3424,-5.7035
4.713,2.4229
-1.9291,-2.7506
-2.0105,0.55246
3.8413,-1.9111
-3.2262,1.5
-1.6503,2.8743
0.50114,2.0033
4.2609,4.8521
-0.72954,-1.1237
0.11315,2.0128
2.511,2.3424
0.44407,-1.376
4.8251,2.3208
1.601,-1.7911
-2.3293,2.8026
0.16854,3.2344
1.4648,1.8489
3.6909,3.5397
4.7283,5.411
-1.4441,0.037644
4.3198,3.1684
0.74391,-0.43122
1.768,5.2215
0.84241,2.3784
-2.0286,-1.7641
-5.2771,0.076221
-2.988,-3.7205
-3.8782,-5.3161
3.0113,-1.036
0.87029,-0.17787
4.1429,3.3325
2.8918,5.8678
0.27641,-1.7111
1.8408,4.1576
2.0539,4.3868
0.23993,-3.2024
-0.50053,2.1041
4.1161,2.4341
3.7588,3.7794
-1.7615,-2.0551
-0.58649,-3.0426
1.3106,4.1226
3.6561,4.1245
-4.0101,-1.8967
2.9606,3.1203
-2.2428,2.014
-3.662,-2.6485
2.0912,3.7587
-3.3595,-1.3149
4.166,0.18364
3.2215,4.0603
-1.251,1.7579
3.227,4.611
0.11466,0.82526
-2.6135,1.7985
1.9164,4.1758
4.4314,3.0706
-3.8572,-1.6673
-1.1649,0.56695
2.7367,4.6124
3.3783,4.0005
4.9925,7.4959
2.6704,4.869
-4.3567,-1.664
2.7231,-0.73711
-2.9164,-2.2531
-0.75345,-3.5538
4.3024,2.6061
4.0733,3.3243
-0.1121,1.9406
3.6323,1.4179
5.1635,4.0449
-0.35532,2.2404
1.043,-0.4069
-3.7475,-2.5934
4.0706,-0.93792
3.9225,3.3713
-1.2339,1.4766
1.2717,3.7004
-1.7199,-3.6787
0.6527,-1.8167
4.1323,2.9472
-0.99453,0.56656
-3.5328,-1.4223
2.8041,4.3294
0.25779,-3.6034
2.4647,4.1839
4.1422,-1.1975
-1.6076,-2.5753
4.887,3.0045
-0.64938,-2.1032
-2.0911,-1.7587
-2.2889,-3.346
4.6581,4.9877
4.0762,5.7836
2.9612,5.555
1.4605,1.1159
3.4249,5.1001
4.6505,4.2591
0.8476,-3.7533
4.6239,4.436
-1.083,0.10762
4.5417,4.4845
4.0791,-3.3526
-1.5827,2.8699
3.5249,4.9012
3.875,3.1547
3.6869,6.4746
-1.4944,-0.8142
2.7212,2.9893
4.4839,4.6663
-0.65926,-4.6678
-3.4747,-0.84091
0.11362,-2.3848
2.0324,4.2911
2.436,3.5135
-0.67661,-1.5507
-0.28815,-0.79512
4.7257,5.8573
2.8168,0.22392
-1.7409,-1.2487
5.1313,2.5551
-2.5633,-0.024374
-5.8534,-1.6207
2.1529,-2.1774
-0.62221,-0.11389
3.3794,2.5857
3.2664,-0.11162
4.9841,3.7145
3.1363,4.8809
3.2821,5.6838
2.5434,0.92048
2.818,4.2595
5.0041,3.7027
0.43354,-2.7637
-1.3266,-2.4405
0.49173,-3.8095
4.3179,4.775
-3.0228,-0.19681
3.7774,-2.8763
3.7675,3.9087
2.7572,1.6101
4.7403,2.2951
3.5304,-0.45865
3.8044,4.2894
-1.0166,-0.77379
-2.0087,2.0769
1.5618,-2.5159
3.9261,-0.93149
-0.31617,-1.6864
-2.407,-3.2047
-0.29912,1.4908
3.1811,5.3678
4.0505,5.5494
4.265,5.124
3.1769,1.8665
4.8082,5.0785
3.5207,3.662
-2.9617,-2.1724
4.3338,3.968
-0.069332,-3.1912
1.9246,-1.6561
6.432,3.6504
3.4369,4.4279
-2.3577,2.5122
3.5671,4.367
4.5022,2.8785
4.1056,5.755
5.6476,3.989
4.9771,2.4234
3.4234,-1.4019
3.6067,5.8053
3.7048,4.7051
-1.6204,0.91753
1.2019,3.6748
1.43,-3.14
3.6258,0.77604
0.59414,3.3753
